Transaction Date,Close Date,Ticker,Transaction Price,Investment Amount,Position,Current Price,Profit/Loss,Monetary Gain/Loss,Min Profit/Loss,Max Profit/Loss,Action,Open @ Price,Closed @ Price
2024-08-29 14:45:25,2024-08-29 15:35:07,AUDUSD,,100.0,Long,,-0.2165589703368266,-6.4967691101048,-0.1453891144628742,0.0367279142452353,Closed (Stop Loss),0.6803,0.6788267493247986
2024-08-29 14:45:25,2024-08-29 17:58:00,GBPUSD,,100.0,Long,,0.1843656087718791,5.530968263156374,-0.1053781857244194,0.1302503887280822,Closed (Take Profit),1.316,1.318426251411438
2024-08-29 15:45:10,2024-08-29 17:58:01,AUDUSD,,100.0,Long,,0.263493597323113,7.904807919693392,-0.0277605617251722,0.204837148399209,Closed (Take Profit),0.6789,0.6806888580322266
2024-08-29 18:30:15,2024-08-30 02:01:12,AUDUSD,,100.0,Long,,-0.1970302344208961,-5.910907032626885,-0.1855085375166049,0.0442862790844052,Closed (Stop Loss),0.6808,0.6794586181640625
2024-08-29 17:09:41,2024-08-30 02:03:13,USDCAD,,100.0,Short,,-0.097951000187587,-2.938530005627611,-0.0957217970882402,0.1335676645588545,Closed (Stop Loss),1.3476,1.3489199876785278
2024-08-29 18:04:02,2024-08-30 17:46:55,GBPUSD,,100.0,Long,,-0.3995310234038002,-11.985930702114008,-0.1806144873482018,0.0418914372513224,Closed (Stop Loss),1.3185,1.313232183456421
2024-08-30 17:48:56,2024-08-30 17:50:57,GBPUSD,,100.0,Long,,-0.2872240610367504,-8.616721831102513,0.0,0.0,Closed (Stop Loss),1.3166,1.31281840801239
2024-08-30 19:21:25,2024-09-02 08:19:37,AUDUSD,,100.0,Long,,0.2202952971315213,6.608858913945641,-0.0519589019445936,0.2155346835863784,Closed (Take Profit),0.6761,0.6775894165039062
2024-08-30 20:51:55,2024-09-02 10:14:29,EURUSD,,100.0,Long,,0.2110246401470608,6.3307392044118265,-0.065807857618645,0.1777210772075327,Closed (Take Profit),1.1057,1.108033299446106
2024-08-30 17:54:58,2024-09-02 15:26:30,GBPUSD,,100.0,Long,,0.1562813934444753,4.68844180333426,-0.1194882794273593,0.158914949776442,Closed (Take Profit),1.3127,1.3147515058517456
2024-09-02 08:31:47,2024-09-02 16:57:05,AUDUSD,,100.0,Long,,0.2181487366245001,6.544462098735006,-0.0595167485898637,0.2549245738110867,Closed (Take Profit),0.6778,0.6792786121368408
2024-09-02 17:23:13,2024-09-03 03:39:38,AUDUSD,,100.0,Long,,-0.0778283968879633,-2.3348519066389004,-0.0575034413898416,0.1646393630626199,Closed (Stop Loss),0.6786,0.6780718564987183
2024-08-30 02:05:13,2024-09-03 03:43:40,USDCAD,,100.0,Short,,-0.1193566003822495,-3.580698011467488,-0.1349283083063712,0.1186112652663446,Closed (Stop Loss),1.3489,1.3505100011825562
2024-09-02 15:56:41,2024-09-03 06:32:26,GBPUSD,,100.0,Long,,-0.1454991364800167,-4.364974094400502,-0.1415717513795459,0.088302724339468,Closed (Stop Loss),1.3143,1.3123877048492432
2024-09-03 06:28:24,2024-09-03 15:56:50,AUDUSD,,100.0,Long,,-0.1555088418401232,-4.665265255203697,-0.1259319931865582,0.0930781605653554,Closed (Stop Loss),0.6741,0.6730517148971558
2024-09-03 16:08:52,2024-09-03 16:25:00,AUDUSD,,100.0,Long,,-0.2570757518175129,-7.712272554525388,-0.2141848407917045,0.0,Closed (Stop Loss),0.6733,0.6715691089630127
2024-09-03 16:27:00,2024-09-03 20:02:25,AUDUSD,,100.0,Long,,-0.1923858746997121,-5.771576240991364,-0.1588948388001806,0.0532948591282777,Closed (Stop Loss),0.6722,0.6709067821502686
2024-09-03 20:04:27,2024-09-04 02:40:46,AUDUSD,,100.0,Long,,-0.1776273401189929,-5.32882020356979,-0.1354725056808554,0.0852387340759322,Closed (Stop Loss),0.6712,0.6700077652931213
2024-09-03 16:59:14,2024-09-04 10:31:31,GBPUSD,,100.0,Long,,0.2299618123869451,6.898854371608353,-0.0521043341700232,0.1905106012604114,Closed (Take Profit),1.3096,1.3126115798950195
2024-09-03 17:33:28,2024-09-04 10:51:39,USDCAD,,100.0,Short,,-0.1099918505720577,-3.2997555171617337,-0.0967033501127576,0.1254962181633147,Closed (Stop Loss),1.3546,1.3560899496078491
2024-09-04 02:42:48,2024-09-04 14:28:49,AUDUSD,,100.0,Long,,0.1476387861645355,4.429163584936067,-0.2180810154649237,0.2593608146529747,Closed (Take Profit),0.6703,0.6712896227836609
2024-09-04 10:53:40,2024-09-04 15:55:20,USDCAD,,100.0,Short,,0.2507193392158785,7.5215801764763555,-0.0250680688717743,0.2027842123137024,Closed (Take Profit),1.3561,1.3526999950408936
2024-09-04 15:39:10,2024-09-04 16:03:23,GBPUSD,,100.0,Long,,0.1888052973404276,5.664158920212828,-0.0886206305612306,0.1519035104113467,Closed (Take Profit),1.3135,1.3159799575805664
2024-09-04 14:34:51,2024-09-04 17:09:42,AUDUSD,,100.0,Long,,0.236478707547165,7.094361226414952,0.0,0.5043667461653764,Closed (Stop Loss),0.6715,0.6730879545211792
2024-09-04 16:39:32,2024-09-04 17:51:58,GBPUSD,,100.0,Long,,-0.1761239787448374,-5.283719362345123,-0.1682461145663961,0.0605741472602838,Closed (Stop Loss),1.3165,1.3141813278198242
2024-09-04 17:11:44,2024-09-04 18:06:01,AUDUSD,,100.0,Long,,-0.2325476427999736,-6.97642928399921,-0.2285220953199673,0.0,Closed (Stop Loss),0.6737,0.6721333265304565
2024-09-04 18:24:03,2024-09-04 20:56:51,USDJPY,,100.0,Long,,-0.2343590537179718,-7.030771611539157,-0.2267308229944605,0.0,Closed (Stop Loss),144.222,143.88400268554688
2024-09-04 20:58:52,2024-09-04 23:25:51,USDJPY,,100.0,Long,,-0.2043295478954756,-6.129886436864269,-0.1952940897237319,0.0278032501342168,Closed (Stop Loss),143.883,143.58900451660156
2024-09-04 23:27:52,2024-09-05 01:30:37,USDJPY,,100.0,Long,,-0.2304446308405356,-6.91333892521607,-0.0828443835231165,0.05430252829982,Closed (Stop Loss),143.635,143.3040008544922
2024-09-05 01:32:38,2024-09-05 03:33:21,USDJPY,,100.0,Long,,0.075235831676648,2.2570749502994416,-0.2285006718182874,0.145594616468171,Closed (Take Profit),143.547,143.65499877929688
2024-09-04 19:04:14,2024-09-05 10:27:41,GBPUSD,,100.0,Long,,0.1338179120546098,4.014537361638295,-0.1514775671433093,0.0732070139605776,Closed (Take Profit),1.315,1.316759705543518
2024-09-05 14:26:04,2024-09-05 16:02:29,USDJPY,,100.0,Long,,0.4988929180318356,14.966787540955067,-0.0181929317582071,0.2260057747809487,Closed (Take Profit),142.916,143.62899780273438
2024-09-06 05:52:46,2024-09-06 07:13:10,USDJPY,,100.0,Long,,-0.2272471828785347,-6.817415486356041,-0.192987859255357,0.0342588968486792,Closed (Stop Loss),143.015,142.69000244140625
2024-09-06 07:19:12,2024-09-06 08:29:36,USDJPY,,100.0,Long,,-0.2431551287942646,-7.2946538638279375,-0.2011126511346193,0.0112168303926533,Closed (Stop Loss),142.707,142.36000061035156
2024-09-06 08:37:38,2024-09-06 09:15:51,USDJPY,,100.0,Long,,-0.1433420838643562,-4.300262515930688,-0.1278815139939779,0.0899388310036681,Closed (Stop Loss),142.318,142.11399841308594
2024-09-06 09:17:52,2024-09-06 10:44:22,USDJPY,,100.0,Long,,0.3660260267454897,10.980780802364691,0.0,0.4490833492718595,Closed (Take Profit),142.066,142.58599853515625
2024-09-06 12:59:07,2024-09-06 14:29:43,USDJPY,,100.0,Long,,0.3017506061031122,9.052518183093364,-0.0034978202768841,0.2450446722765969,Closed (Take Profit),142.831,143.26199340820312
2024-09-06 11:12:31,2024-09-06 14:31:44,GBPUSD,,100.0,Long,,0.3451032889249756,10.35309866774927,-0.0009224599952186,0.1823566148679943,Closed (Take Profit),1.3162,1.3207422494888306
2024-09-05 19:20:47,2024-09-06 14:33:45,EURUSD,,100.0,Long,,0.3423296414783165,10.269889244349496,-0.0476303533254813,0.2194503927029095,Closed (Take Profit),1.1109,1.1147029399871826
2024-09-06 14:33:45,2024-09-06 14:47:49,USDJPY,,100.0,Long,,0.4444397895031642,13.333193685094924,0.0,0.2700404458656794,Closed (Take Profit),142.203,142.8350067138672
2024-09-06 07:03:06,2024-09-06 15:03:54,USDCAD,,100.0,Short,,-0.091154953100182,-2.734648593005461,-0.0792905633071852,0.1815581615013162,Closed (Stop Loss),1.3494,1.3506300449371338
2024-09-06 15:17:55,2024-09-06 15:50:07,GBPUSD,,100.0,Long,,-0.2334526152286727,-7.003578456860181,-0.2177015091609041,0.0046314111033677,Closed (Stop Loss),1.3184,1.3153221607208252
2024-09-06 16:18:16,2024-09-06 16:26:18,USDJPY,,100.0,Long,,-0.4046002279068887,-12.13800683720666,-0.2061376611240056,0.0,Closed (Stop Loss),143.106,142.52699279785156
2024-09-06 15:52:08,2024-09-06 17:08:34,GBPUSD,,100.0,Long,,-0.0623112201726963,-1.8693366051808893,-0.0531071288144172,0.2118003903773104,Closed (Stop Loss),1.3159,1.3150800466537476
2024-09-06 17:24:39,2024-09-06 18:04:51,AUDUSD,,100.0,Long,,-0.2362377924895538,-7.087133774686617,-0.2022773174492909,0.0166474141685301,Closed (Stop Loss),0.6687,0.6671202778816223
2024-09-06 17:14:35,2024-09-06 18:12:55,GBPUSD,,100.0,Long,,-0.1525814752220988,-4.5774442566629645,-0.1303017388902581,0.0837960042562291,Closed (Stop Loss),1.3141,1.3120949268341064
